Wall time,Step,Value
1717297315.5181646,15979,-1510.60986328125
1717297368.21592,15999,-1790.8935546875
1717297444.8628476,16029,-2032.787353515625
1717297495.649899,16049,-1919.3033447265625
1717297520.8808615,16059,-1501.16259765625
1717297626.2642324,16099,-2010.2332763671875
1717297652.2213857,16109,-1788.92626953125
1717297703.3877754,16129,-1943.5064697265625
1717297729.7578046,16139,-1626.448974609375
1717297755.4955645,16149,-1708.025390625
1717297780.8783343,16159,-1376.1796875
1717297858.406034,16189,-1460.62255859375
1717297883.7811527,16199,-1735.6497802734375
1717297909.1813655,16209,-1693.6861572265625
1717298011.823417,16249,-2052.0810546875
1717298063.536945,16269,-1689.6912841796875
1717298089.9983718,16279,-1783.25
1717298115.5739322,16289,-1999.4212646484375
1717298168.5473459,16309,-1682.0830078125
1717298221.1758041,16329,-1508.106201171875
1717298272.6419086,16349,-2121.8681640625
1717298351.1952355,16379,-1549.8255615234375
1717298428.261527,16409,-2329.660400390625
1717298454.771706,16419,-1586.77880859375
1717298480.121883,16429,-1953.765625
1717298615.1101098,16459,-2016.547119140625
1717298665.5424118,16479,-1638.5211181640625
1717298692.562779,16489,-1361.614990234375
1717298770.1306524,16519,-1774.9544677734375
1717298796.011279,16529,-1952.207275390625
1717298875.4635153,16559,-1882.89892578125
1717298954.7091608,16589,-2128.5009765625
1717298980.5603824,16599,-1861.333740234375
1717299006.4758804,16609,-1841.26611328125
1717299033.180049,16619,-1593.10888671875
1717299113.0119,16649,-1361.10498046875
1717299216.5636368,16689,-1895.423583984375
1717299270.7393634,16709,-1927.116943359375
1717299297.3962622,16719,-1621.937255859375
1717299323.2565012,16729,-1698.46533203125
1717299401.428199,16759,-1767.29052734375
1717299427.9634047,16769,-1984.7467041015625
1717299479.64354,16789,-1754.853515625
1717299584.1019998,16829,-1400.221435546875
1717299610.337873,16839,-1644.1619873046875
1717299635.896353,16849,-2070.275390625
1717299715.7932274,16879,-1515.9808349609375
1717299820.6832335,16919,-1761.436279296875
1717299847.4682412,16929,-2155.056640625
1717299900.9717443,16949,-1664.3043212890625
